code_qlib,code_gildata,name,sw_l1
SZ300778,300778.SZ,新城市,建筑装饰
SZ300779,300779.SZ,惠城环保,环保
SZ300780,300780.SZ,德恩精工,机械设备
SZ300781,300781.SZ,因赛集团,传媒
SZ300782,300782.SZ,卓胜微,电子
SZ300783,300783.SZ,三只松鼠,食品饮料
SZ300784,300784.SZ,利安科技,电子
SZ300785,300785.SZ,值得买,传媒
SZ300786,300786.SZ,国林科技,环保
SZ300787,300787.SZ,海能实业,电子
SZ300788,300788.SZ,中信出版,传媒
SZ300789,300789.SZ,唐源电气,计算机
SZ300790,300790.SZ,宇瞳光学,计算机
SZ300791,300791.SZ,仙乐健康,食品饮料
SZ300792,300792.SZ,壹网壹创,商贸零售
SZ300793,300793.SZ,佳禾智能,电子
SZ300795,300795.SZ,米奥会展,社会服务
SZ300796,300796.SZ,贝斯美,基础化工
SZ300797,300797.SZ,钢研纳克,社会服务
SZ300798,300798.SZ,锦鸡股份,基础化工
SZ300800,300800.SZ,力合科技,环保
SZ300801,300801.SZ,泰和科技,基础化工
SZ300802,300802.SZ,矩子科技,机械设备
SZ300803,300803.SZ,指南针,计算机
SZ300804,300804.SZ,广康生化,基础化工
SZ300805,300805.SZ,电声股份,传媒
SZ300806,300806.SZ,斯迪克,基础化工
SZ300807,300807.SZ,天迈科技,计算机
SZ300808,300808.SZ,久量股份,电子
SZ300809,300809.SZ,华辰装备,机械设备
SZ300810,300810.SZ,中科海讯,国防军工
SZ300811,300811.SZ,铂科新材,有色金属
SZ300812,300812.SZ,易天股份,电子
SZ300813,300813.SZ,泰林生物,机械设备
SZ300814,300814.SZ,中富电路,电子
SZ300815,300815.SZ,玉禾田,环保
SZ300816,300816.SZ,艾可蓝,汽车
SZ300817,300817.SZ,双飞集团,机械设备
SZ300818,300818.SZ,耐普矿机,机械设备
SZ300819,300819.SZ,聚杰微纤,纺织服饰
SZ300820,300820.SZ,英杰电气,电力设备
SZ300821,300821.SZ,东岳硅材,基础化工
SZ300822,300822.SZ,贝仕达克,电子
SZ300823,300823.SZ,建科智能,机械设备
SZ300824,300824.SZ,北鼎股份,家用电器
SZ300825,300825.SZ,阿尔特,汽车
SZ300826,300826.SZ,测绘股份,建筑装饰
SZ300827,300827.SZ,上能电气,电力设备
SZ300828,300828.SZ,锐新科技,机械设备
SZ300829,300829.SZ,金丹科技,基础化工
SZ300830,300830.SZ,金现代,计算机
SZ300831,300831.SZ,ST派瑞,电子
SZ300832,300832.SZ,新产业,医药生物
SZ300833,300833.SZ,浩洋股份,机械设备
SZ300834,300834.SZ,星辉环材,基础化工
SZ300835,300835.SZ,龙磁科技,有色金属
SZ300836,300836.SZ,佰奥智能,机械设备
SZ300837,300837.SZ,浙矿股份,机械设备
SZ300838,300838.SZ,浙江力诺,机械设备
SZ300839,300839.SZ,博汇股份,石油石化
SZ300840,300840.SZ,酷特智能,纺织服饰
SZ300841,300841.SZ,康华生物,医药生物
SZ300842,300842.SZ,帝科股份,电力设备
SZ300843,300843.SZ,胜蓝股份,电子
SZ300844,300844.SZ,山水比德,建筑装饰
SZ300845,300845.SZ,捷安高科,计算机
SZ300846,300846.SZ,首都在线,计算机
SZ300847,300847.SZ,中船汉光,计算机
SZ300848,300848.SZ,美瑞新材,基础化工
SZ300849,300849.SZ,锦盛新材,美容护理
SZ300850,300850.SZ,新强联,电力设备
SZ300851,300851.SZ,交大思诺,机械设备
SZ300852,300852.SZ,四会富仕,电子
SZ300853,300853.SZ,申昊科技,电力设备
SZ300854,300854.SZ,中兰环保,环保
SZ300855,300855.SZ,图南股份,有色金属
SZ300856,300856.SZ,科思股份,美容护理
SZ300857,300857.SZ,协创数据,电子
SZ300858,300858.SZ,科拓生物,基础化工
SZ300859,300859.SZ,西域旅游,社会服务
SZ300860,300860.SZ,锋尚文化,社会服务
SZ300861,300861.SZ,美畅股份,机械设备
SZ300862,300862.SZ,蓝盾光电,机械设备
SZ300863,300863.SZ,卡倍亿,汽车
SZ300864,300864.SZ,南大环境,环保
SZ300865,300865.SZ,大宏立,机械设备
SZ300866,300866.SZ,安克创新,电子
SZ300867,300867.SZ,圣元环保,环保
SZ300868,300868.SZ,杰美特,电子
SZ300869,300869.SZ,康泰医学,医药生物
SZ300870,300870.SZ,欧陆通,电力设备
SZ300871,300871.SZ,回盛生物,农林牧渔
SZ300872,300872.SZ,天阳科技,计算机
SZ300873,300873.SZ,海晨股份,交通运输
SZ300875,300875.SZ,捷强装备,国防军工
SZ300876,300876.SZ,蒙泰高新,基础化工
SZ300877,300877.SZ,金春股份,纺织服饰
SZ300878,300878.SZ,维康药业,医药生物
SZ300879,300879.SZ,大叶股份,机械设备
SZ300880,300880.SZ,迦南智能,电力设备
SZ300881,300881.SZ,盛德鑫泰,钢铁
SZ300882,300882.SZ,万胜智能,电力设备
SZ300883,300883.SZ,龙利得,轻工制造
SZ300884,300884.SZ,狄耐克,计算机
SZ300885,300885.SZ,海昌新材,机械设备
SZ300886,300886.SZ,华业香料,基础化工
SZ300887,300887.SZ,谱尼测试,社会服务
SZ300888,300888.SZ,稳健医疗,美容护理
SZ300889,300889.SZ,爱克股份,电子
SZ300890,300890.SZ,翔丰华,电力设备
SZ300891,300891.SZ,惠云钛业,基础化工
SZ300892,300892.SZ,品渥食品,食品饮料
SZ300893,300893.SZ,松原安全,汽车
SZ300894,300894.SZ,火星人,家用电器
SZ300895,300895.SZ,铜牛信息,计算机
SZ300896,300896.SZ,爱美客,美容护理
SZ300897,300897.SZ,山科智能,机械设备
SZ300898,300898.SZ,熊猫乳品,食品饮料
SZ300899,300899.SZ,上海凯鑫,环保
SZ300900,300900.SZ,广联航空,国防军工
SZ300901,300901.SZ,中胤时尚,纺织服饰
SZ300902,300902.SZ,国安达,机械设备
SZ300903,300903.SZ,科翔股份,电子
SZ300904,300904.SZ,威力传动,电力设备
SZ300905,300905.SZ,宝丽迪,基础化工
SZ300906,300906.SZ,日月明,机械设备
SZ300907,300907.SZ,康平科技,电力设备
SZ300908,300908.SZ,仲景食品,食品饮料
SZ300909,300909.SZ,汇创达,电子
SZ300910,300910.SZ,瑞丰新材,基础化工
SZ300911,300911.SZ,亿田智能,家用电器
SZ300912,300912.SZ,凯龙高科,汽车
SZ300913,300913.SZ,兆龙互连,通信
SZ300915,300915.SZ,海融科技,食品饮料
SZ300916,300916.SZ,朗特智能,电子
SZ300917,300917.SZ,特发服务,房地产
SZ300918,300918.SZ,南山智尚,纺织服饰
SZ300919,300919.SZ,中伟新材,电力设备
SZ300920,300920.SZ,润阳科技,基础化工
SZ300921,300921.SZ,南凌科技,通信
SZ300922,300922.SZ,天秦装备,国防军工
SZ300923,300923.SZ,研奥股份,机械设备
SZ300925,300925.SZ,法本信息,计算机
SZ300926,300926.SZ,博俊科技,汽车
SZ300927,300927.SZ,江天化学,基础化工
SZ300928,300928.SZ,华安鑫创,汽车
SZ300929,300929.SZ,华骐环保,环保
SZ300930,300930.SZ,屹通新材,有色金属
SZ300931,300931.SZ,通用电梯,机械设备
SZ300932,300932.SZ,三友联众,电力设备
SZ300933,300933.SZ,中辰股份,电力设备
SZ300935,300935.SZ,盈建科,计算机
SZ300936,300936.SZ,中英科技,电子
SZ300937,300937.SZ,药易购,医药生物
SZ300938,300938.SZ,信测标准,社会服务
SZ300939,300939.SZ,秋田微,电子
SZ300940,300940.SZ,南极光,电子
SZ300941,300941.SZ,创识科技,计算机
SZ300942,300942.SZ,易瑞生物,医药生物
SZ300943,300943.SZ,春晖智控,机械设备
SZ300945,300945.SZ,曼卡龙,纺织服饰
SZ300946,300946.SZ,恒而达,机械设备
SZ300947,300947.SZ,德必集团,商贸零售
SZ300948,300948.SZ,冠中生态,建筑装饰
SZ300949,300949.SZ,奥雅股份,建筑装饰
SZ300950,300950.SZ,德固特,机械设备
SZ300951,300951.SZ,博硕科技,电子
SZ300952,300952.SZ,恒辉安防,纺织服饰
SZ300953,300953.SZ,震裕科技,电力设备
SZ300955,300955.SZ,嘉亨家化,美容护理
SZ300956,300956.SZ,英力股份,电子
SZ300957,300957.SZ,贝泰妮,美容护理
SZ300958,300958.SZ,建工修复,环保
SZ300959,300959.SZ,线上线下,通信
SZ300960,300960.SZ,通业科技,机械设备
SZ300961,300961.SZ,深水海纳,环保
SZ300962,300962.SZ,中金辐照,社会服务
SZ300963,300963.SZ,中洲特材,有色金属
SZ300964,300964.SZ,本川智能,电子
SZ300965,300965.SZ,恒宇信通,国防军工
SZ300966,300966.SZ,共同药业,医药生物
SZ300967,300967.SZ,晓鸣股份,农林牧渔
SZ300968,300968.SZ,格林精密,电子
SZ300969,300969.SZ,恒帅股份,汽车
SZ300970,300970.SZ,华绿生物,农林牧渔
SZ300971,300971.SZ,博亚精工,机械设备
SZ300972,300972.SZ,万辰集团,商贸零售
SZ300973,300973.SZ,立高食品,食品饮料
SZ300975,300975.SZ,商络电子,电子
SZ300976,300976.SZ,达瑞电子,电子
SZ300977,300977.SZ,深圳瑞捷,建筑装饰
SZ300978,300978.SZ,东箭科技,汽车
SZ300979,300979.SZ,华利集团,纺织服饰
SZ300980,300980.SZ,祥源新材,基础化工
SZ300981,300981.SZ,中红医疗,医药生物
SZ300982,300982.SZ,苏文电能,建筑装饰
SZ300983,300983.SZ,尤安设计,建筑装饰
SZ300984,300984.SZ,金沃股份,机械设备
SZ300985,300985.SZ,致远新能,机械设备
SZ300986,300986.SZ,志特新材,建筑装饰
SZ300987,300987.SZ,川网传媒,传媒
SZ300988,300988.SZ,津荣天宇,机械设备
SZ300989,300989.SZ,蕾奥规划,建筑装饰
SZ300990,300990.SZ,同飞股份,机械设备
SZ300991,300991.SZ,创益通,电子
SZ300992,300992.SZ,泰福泵业,机械设备
SZ300993,300993.SZ,玉马科技,轻工制造
SZ300994,300994.SZ,久祺股份,汽车
SZ300995,300995.SZ,奇德新材,基础化工
SZ300996,300996.SZ,普联软件,计算机
SZ300997,300997.SZ,欢乐家,食品饮料
SZ300998,300998.SZ,宁波方正,汽车
SZ300999,300999.SZ,金龙鱼,农林牧渔
SZ301000,301000.SZ,肇民科技,汽车
SZ301001,301001.SZ,凯淳股份,商贸零售
SZ301002,301002.SZ,崧盛股份,电力设备
SZ301003,301003.SZ,江苏博云,基础化工
SZ301004,301004.SZ,嘉益股份,轻工制造
SZ301005,301005.SZ,超捷股份,汽车
SZ301006,301006.SZ,迈拓股份,机械设备
SZ301007,301007.SZ,德迈仕,汽车
SZ301008,301008.SZ,宏昌科技,家用电器
SZ301009,301009.SZ,可靠股份,美容护理
SZ301010,301010.SZ,晶雪节能,建筑材料
SZ301011,301011.SZ,华立科技,轻工制造
SZ301012,301012.SZ,扬电科技,电力设备
SZ301013,301013.SZ,利和兴,机械设备
SZ301015,301015.SZ,百洋医药,医药生物
SZ301016,301016.SZ,雷尔伟,机械设备
SZ301017,301017.SZ,漱玉平民,医药生物
SZ301018,301018.SZ,申菱环境,机械设备
SZ301019,301019.SZ,宁波色母,基础化工
SZ301020,301020.SZ,密封科技,汽车
SZ301021,301021.SZ,英诺激光,机械设备
SZ301022,301022.SZ,海泰科,汽车
SZ301023,301023.SZ,奕帆传动,电力设备
SZ301024,301024.SZ,霍普股份,建筑装饰
SZ301025,301025.SZ,读客文化,传媒
SZ301026,301026.SZ,浩通科技,有色金属
SZ301027,301027.SZ,华蓝集团,建筑装饰
SZ301028,301028.SZ,鼎熔岩,机械设备
SZ301029,301029.SZ,怡合达,机械设备
SZ301030,301030.SZ,*ST仕净,电力设备
SZ301031,301031.SZ,中熔电气,电子
SZ301032,301032.SZ,新柴股份,机械设备
SZ301033,301033.SZ,迈普医学,医药生物
SZ301035,301035.SZ,润丰股份,基础化工
SZ301036,301036.SZ,双乐股份,基础化工
SZ301037,301037.SZ,保立佳,基础化工
SZ301038,301038.SZ,深水规院,建筑装饰
SZ301039,301039.SZ,中集车辆,汽车
SZ301040,301040.SZ,中环海陆,电力设备
SZ301041,301041.SZ,金百泽,电子
SZ301042,301042.SZ,安联锐视,计算机
SZ301043,301043.SZ,绿岛风,机械设备
SZ301045,301045.SZ,天禄科技,电子
SZ301046,301046.SZ,能辉科技,建筑装饰
SZ301047,301047.SZ,义翘神州,医药生物
SZ301048,301048.SZ,金鹰重工,机械设备
SZ301049,301049.SZ,超越科技,环保
SZ301050,301050.SZ,雷电微力,国防军工
SZ301051,301051.SZ,信濠光电,电子
SZ301052,301052.SZ,果麦文化,传媒
SZ301053,301053.SZ,远信工业,机械设备
SZ301055,301055.SZ,张小泉,轻工制造
SZ301056,301056.SZ,森赫股份,机械设备
SZ301057,301057.SZ,汇隆新材,基础化工
SZ301058,301058.SZ,中粮科工,建筑装饰
SZ301059,301059.SZ,金三江,基础化工
SZ301060,301060.SZ,兰卫医学,医药生物
SZ301061,301061.SZ,匠心家居,轻工制造
SZ301062,301062.SZ,上海艾录,轻工制造
SZ301063,301063.SZ,海锅股份,机械设备
SZ301065,301065.SZ,本立科技,医药生物
SZ301066,301066.SZ,万事利,纺织服饰
SZ301067,301067.SZ,显盈科技,电子
SZ301068,301068.SZ,大地海洋,环保
SZ301069,301069.SZ,凯盛新材,基础化工
SZ301070,301070.SZ,开勒股份,机械设备
SZ301071,301071.SZ,力量钻石,基础化工
SZ301072,301072.SZ,中捷精工,汽车
SZ301073,301073.SZ,君亭酒店,社会服务
SZ301075,301075.SZ,多瑞医药,医药生物
SZ301076,301076.SZ,新瀚新材,基础化工
SZ301077,301077.SZ,星华新材,基础化工
SZ301078,301078.SZ,孩子王,商贸零售
SZ301079,301079.SZ,邵阳液压,机械设备
SZ301080,301080.SZ,百普赛斯,医药生物
SZ301081,301081.SZ,严牌股份,环保
SZ301082,301082.SZ,久盛电气,电力设备
SZ301083,301083.SZ,百胜智能,机械设备
SZ301085,301085.SZ,亚康股份,计算机
SZ301086,301086.SZ,鸿富瀚,电子
SZ301087,301087.SZ,可孚医疗,医药生物
SZ301088,301088.SZ,戎美股份,纺织服饰
SZ301089,301089.SZ,拓新药业,医药生物
SZ301090,301090.SZ,华润材料,基础化工
SZ301091,301091.SZ,深城交,建筑装饰
SZ301092,301092.SZ,争光股份,基础化工
SZ301093,301093.SZ,华兰股份,医药生物
SZ301095,301095.SZ,广立微,计算机
SZ301096,301096.SZ,百诚医药,医药生物
SZ301097,301097.SZ,天益医疗,医药生物
SZ301098,301098.SZ,金埔园林,建筑装饰
SZ301099,301099.SZ,雅创电子,电子
SZ301100,301100.SZ,风光股份,基础化工
SZ301101,301101.SZ,明月镜片,轻工制造
SZ301102,301102.SZ,兆讯传媒,传媒
SZ301103,301103.SZ,何氏眼科,医药生物
SZ301105,301105.SZ,鸿铭股份,机械设备
SZ301106,301106.SZ,骏成科技,电子
SZ301107,301107.SZ,瑜欣电子,机械设备
SZ301108,301108.SZ,洁雅股份,美容护理
SZ301109,301109.SZ,军信股份,环保
SZ301110,301110.SZ,青木科技,商贸零售
SZ301111,301111.SZ,粤万年青,医药生物
SZ301112,301112.SZ,信邦智能,机械设备
SZ301113,301113.SZ,雅艺科技,轻工制造
SZ301115,301115.SZ,联检科技,社会服务
SZ301116,301116.SZ,益客食品,农林牧渔
SZ301117,301117.SZ,ST佳缘,计算机
SZ301118,301118.SZ,恒光股份,基础化工
SZ301119,301119.SZ,正强股份,汽车
SZ301120,301120.SZ,新特电气,电力设备
SZ301121,301121.SZ,紫建电子,电力设备
SZ301122,301122.SZ,采纳股份,医药生物
SZ301123,301123.SZ,奕东电子,电子
SZ301125,301125.SZ,腾亚精工,机械设备
SZ301126,301126.SZ,达嘉维康,医药生物
SZ301127,301127.SZ,武汉天源,环保
SZ301128,301128.SZ,强瑞技术,机械设备
SZ301129,301129.SZ,瑞纳智能,机械设备
SZ301130,301130.SZ,西点药业,医药生物
SZ301131,301131.SZ,聚赛龙,基础化工
SZ301132,301132.SZ,满坤科技,电子
SZ301133,301133.SZ,金钟股份,汽车
SZ301135,301135.SZ,瑞德智能,家用电器
SZ301136,301136.SZ,招标股份,建筑装饰
SZ301137,301137.SZ,哈焊华通,机械设备
SZ301138,301138.SZ,华研精机,机械设备
SZ301139,301139.SZ,*ST元道,通信
SZ301141,301141.SZ,中科磁业,有色金属
SZ301148,301148.SZ,嘉戎技术,环保
SZ301149,301149.SZ,隆华新材,基础化工
SZ301150,301150.SZ,中一科技,电力设备
SZ301151,301151.SZ,冠龙节能,机械设备
SZ301152,301152.SZ,天力锂能,电力设备
SZ301153,301153.SZ,中科江南,计算机
SZ301155,301155.SZ,海力风电,电力设备
SZ301156,301156.SZ,美农生物,基础化工
SZ301157,301157.SZ,华塑科技,电力设备
SZ301158,301158.SZ,德石股份,机械设备
SZ301159,301159.SZ,三维天地,计算机
SZ301160,301160.SZ,翔楼新材,机械设备
SZ301161,301161.SZ,唯万密封,机械设备
SZ301162,301162.SZ,国能日新,计算机
SZ301163,301163.SZ,宏德股份,电力设备
SZ301165,301165.SZ,锐捷网络,通信
SZ301166,301166.SZ,优宁维,医药生物
SZ301167,301167.SZ,建研设计,建筑装饰
SZ301168,301168.SZ,通灵股份,电力设备
SZ301169,301169.SZ,零点有数,社会服务
SZ301170,301170.SZ,锡南科技,汽车
SZ301171,301171.SZ,易点天下,传媒
SZ301172,301172.SZ,君逸数码,计算机
SZ301173,301173.SZ,毓恬冠佳,汽车
SZ301175,301175.SZ,中科环保,环保
SZ301176,301176.SZ,逸豪新材,电子
SZ301177,301177.SZ,迪阿股份,纺织服饰
SZ301178,301178.SZ,天亿马,计算机
SZ301179,301179.SZ,泽宇智能,电力设备
SZ301180,301180.SZ,万祥科技,电子
SZ301181,301181.SZ,标榜股份,汽车
SZ301182,301182.SZ,凯旺科技,计算机
SZ301183,301183.SZ,东田微,电子
SZ301185,301185.SZ,鸥玛软件,计算机
SZ301186,301186.SZ,超达装备,汽车
SZ301187,301187.SZ,欧圣电气,家用电器
SZ301188,301188.SZ,力诺药包,医药生物
SZ301189,301189.SZ,奥尼电子,电子
SZ301190,301190.SZ,善水科技,基础化工
SZ301191,301191.SZ,菲菱科思,通信
SZ301192,301192.SZ,泰祥股份,汽车
SZ301193,301193.SZ,家联科技,轻工制造
SZ301195,301195.SZ,北路智控,计算机
SZ301196,301196.SZ,唯科科技,基础化工
SZ301197,301197.SZ,工大科雅,机械设备
SZ301198,301198.SZ,喜悦智行,轻工制造
SZ301199,301199.SZ,迈赫股份,机械设备
SZ301200,301200.SZ,大族数控,机械设备
SZ301201,301201.SZ,诚达药业,医药生物
SZ301202,301202.SZ,朗威股份,通信
SZ301203,301203.SZ,国泰环保,环保
SZ301205,301205.SZ,联特科技,通信
SZ301206,301206.SZ,三元生物,基础化工
SZ301207,301207.SZ,华兰疫苗,医药生物
SZ301208,301208.SZ,中亦科技,计算机
SZ301209,301209.SZ,联合化学,基础化工
SZ301210,301210.SZ,金杨精密,电力设备
SZ301211,301211.SZ,亨迪药业,医药生物
SZ301212,301212.SZ,联盛化学,基础化工
SZ301213,301213.SZ,观想科技,国防军工
SZ301215,301215.SZ,中汽股份,汽车
SZ301216,301216.SZ,万凯新材,基础化工
SZ301217,301217.SZ,铜冠铜箔,电力设备
SZ301218,301218.SZ,华是科技,计算机
SZ301219,301219.SZ,腾远钴业,有色金属
SZ301220,301220.SZ,亚香股份,基础化工
SZ301221,301221.SZ,光庭信息,汽车
SZ301222,301222.SZ,浙江恒威,电力设备
SZ301223,301223.SZ,中荣股份,轻工制造
SZ301225,301225.SZ,恒勃股份,汽车
SZ301226,301226.SZ,祥明智能,电力设备
SZ301227,301227.SZ,森鹰窗业,轻工制造
SZ301228,301228.SZ,实朴检测,社会服务
SZ301229,301229.SZ,纽泰格,汽车
SZ301230,301230.SZ,泓博医药,医药生物
SZ301231,301231.SZ,荣信文化,传媒
SZ301232,301232.SZ,飞沃科技,电力设备
SZ301233,301233.SZ,盛帮股份,汽车
SZ301234,301234.SZ,五洲医疗,医药生物
SZ301235,301235.SZ,华康洁净,医药生物
SZ301236,301236.SZ,软通动力,计算机
SZ301237,301237.SZ,和顺科技,基础化工
SZ301238,301238.SZ,瑞泰新材,电力设备
SZ301239,301239.SZ,普瑞眼科,医药生物
SZ301246,301246.SZ,宏源药业,医药生物
SZ301248,301248.SZ,杰创智能,计算机
SZ301251,301251.SZ,威尔高,电子
SZ301252,301252.SZ,同星科技,家用电器
SZ301255,301255.SZ,通力科技,机械设备
SZ301256,301256.SZ,华融化学,基础化工
SZ301257,301257.SZ,普蕊斯,医药生物
SZ301258,301258.SZ,富士莱,医药生物
SZ301259,301259.SZ,艾布鲁,环保
SZ301260,301260.SZ,格力博,机械设备
SZ301261,301261.SZ,恒工精密,机械设备
SZ301262,301262.SZ,海看股份,传媒
SZ301263,301263.SZ,泰恩康,医药生物
SZ301265,301265.SZ,华新科技,环保
SZ301266,301266.SZ,宇邦新材,电力设备
SZ301267,301267.SZ,华厦眼科,医药生物
SZ301268,301268.SZ,铭利达,机械设备
SZ301269,301269.SZ,华大九天,计算机
SZ301270,301270.SZ,汉仪股份,计算机
SZ301272,301272.SZ,英华特,机械设备
SZ301273,301273.SZ,瑞晨环保,机械设备
SZ301275,301275.SZ,汉朔科技,电子
SZ301276,301276.SZ,嘉曼服饰,纺织服饰
SZ301277,301277.SZ,新天地,医药生物
SZ301278,301278.SZ,快可电子,电力设备
SZ301279,301279.SZ,金道科技,机械设备
SZ301280,301280.SZ,珠城科技,家用电器
SZ301281,301281.SZ,科源制药,医药生物
SZ301282,301282.SZ,金禄电子,电子
SZ301283,301283.SZ,聚胶股份,基础化工
SZ301285,301285.SZ,鸿日达,电子
SZ301286,301286.SZ,侨源股份,基础化工
SZ301287,301287.SZ,康力源,轻工制造
SZ301288,301288.SZ,清研环境,环保
SZ301289,301289.SZ,国缆检测,社会服务
