vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,SmartStockSelection,所有属于申万机械设备行业的A股，返回证券代码和证券简称,1,智能选股,,,"智能选股工具共筛选出 695 个符合条件标的，以下列出前 500 条
|证券代码|证券简称|证券编码|涨跌幅（%）<[交易日期]:2026-09-11><[复权方式]:不复权>|所属申万行业名称<[等级]:一级>|
|601608.SH|中信重工|601608|-2.41|机械设备|
|603135.SH|中重科技|603135|-2.42|机械设备|
|688646.SH|逸飞激光|688646|-2.42|机械设备|
|603579.SH|荣泰健康|603579|-2.42|家用电器|
|688128.SH|中国电研|688128|-2.43|机械设备|
|300817.SZ|双飞集团|300817|-2.44|机械设备|
|002691.SZ|*ST冀凯|002691|-2.44|机械设备|
|688698.SH|伟创电气|688698|-2.44|机械设备|
|603324.SH|盛剑科技|603324|-2.44|环保|
|001400.SZ|江顺科技|001400|-2.45|机械设备|
|603082.SH|北自科技|603082|-2.45|机械设备|
|300371.SZ|汇中股份|300371|-2.46|机械设备|
|300412.SZ|迦南科技|300412|-2.47|机械设备|
|603076.SH|乐惠国际|603076|-2.48|机械设备|
|002353.SZ|杰瑞股份|002353|-2.48|机械设备|
|688285.SH|高铁电气|688285|-2.49|机械设备|
|603690.SH|至纯科技|603690|-2.49|电子|
|605286.SH|同力天启|605286|-2.5|机械设备|
|001696.SZ|宗申动力|001696|-2.5|机械设备|
|002760.SZ|凤形股份|002760|-2.51|机械设备|
|688777.SH|中控技术|688777|-2.51|机械设备|
|688090.SH|瑞松科技|688090|-2.51|机械设备|
|600843.SH|上工申贝|600843|-2.51|机械设备|
|301029.SZ|怡合达|301029|-2.51|机械设备|
|688448.SH|磁谷科技|688448|-2.52|机械设备|
|002209.SZ|达意隆|002209|-2.54|机械设备|
|002943.SZ|宇晶股份|002943|-2.54|机械设备|
|603800.SH|洪田股份|603800|-2.54|机械设备|
|605186.SH|健麾信息|605186|-2.54|机械设备|
|301568.SZ|思泰克|301568|-2.55|机械设备|
|001324.SZ|长青科技|001324|-2.55|机械设备|
|002526.SZ|山东矿机|002526|-2.55|机械设备|
|001395.SZ|亚联机械|001395|-2.55|机械设备|
|603283.SH|赛腾股份|603283|-2.56|机械设备|
|300802.SZ|矩子科技|300802|-2.57|机械设备|
|600592.SH|龙溪股份|600592|-2.57|机械设备|
|688121.SH|*ST卓然|688121|-2.58|机械设备|
|605060.SH|联德股份|605060|-2.58|机械设备|
|688686.SH|奥普特|688686|-2.58|机械设备|
|003036.SZ|泰坦股份|003036|-2.59|机械设备|
|600444.SH|国机通用|600444|-2.59|机械设备|
|603966.SH|法兰泰克|603966|-2.59|机械设备|
|688125.SH|安达智能|688125|-2.6|机械设备|
|603273.SH|天元智能|603273|-2.6|机械设备|
|600860.SH|京城股份|600860|-2.6|机械设备|
|688003.SH|天准科技|688003|-2.6|机械设备|
|301533.SZ|威马农机|301533|-2.61|机械设备|
|300259.SZ|新天科技|300259|-2.61|机械设备|
|002006.SZ|精工科技|002006|-2.62|机械设备|
|301596.SZ|瑞迪智驱|301596|-2.62|机械设备|
|600302.SH|ST标准|600302|-2.63|机械设备|
|300489.SZ|光智科技|300489|-2.63|电子|
|601717.SH|中创智领|601717|-2.63|机械设备|
|603185.SH|弘元绿能|603185|-2.63|电力设备|
|600848.SH|上海临港|600848|-2.63|房地产|
|301197.SZ|工大科雅|301197|-2.64|机械设备|
